"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00240770","1922-07","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","95.8","","49.4",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","11",",0","","","19220711",",,0","19220731","+,,0","19220731","+,,0","","","19220707",",,0","19220704",",,0","4.4",",0,11,","0",",,0,31,+","0",",,0,31,+","22.6",",,0,07,","37.2",",0,04,","39.6","","39.6",",0","46.8",",,,0","0",",,,0","18.65",",0","28.65",",,,0","8.65",",,,0"
"USC00240770","1922-08","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","187.2","","91.4",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","","","19220828","+,,0","19220831","+,,0","19220831","+,,0","","","19220816",",,0","19220804",",,0","5.0",",0,28,+","0",",,0,31,+","0",",,0,31,+","10.2",",,0,16,","35.6",",0,04,","46.5","","6.9",",0","13.7",",,,0","0",",,,0","21.06",",0","31.34",",,,0","10.77",",,,0"
"USC00240770","1922-09","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","193.9","","6.7","1,0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0","1,0","20","1,0","2","1,0","","","19220930",",,0","19220930","+,,0","19220930","+,,0","","","19220905",",,0","19220927","+,1,0","-2.2",",0,30,","0",",,0,30,+","0",",,0,30,+","10.2",",,0,05,","32.2","1,0,27,+","157.6","","111.1","1,0","11.2",",,,0","0",",,,0","14.74","1,0","25.03","1,,,0","4.45",",,,0"
"USC00240770","1922-10","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","193.9","","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","9",",0","0",",0","","","19221030","+,,0","19221031","+,,0","19221031","+,,0","","","19221014",",,0","19221012","+,,0","-10.6",",0,30,+","0",",,0,31,+","0",",,0,31,+","3.8",",,0,14,","26.1",",0,12,+","462.8","","305.2",",0","3.8",",,,0","0",",,,0","8.49",",0","19.05",",,,0","-2.07",",,,0"
"USC00240770","1922-11","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","193.9","","0.0",",0","4",",0","3",",0","1",",0","0",",0","0",",0","5",",0","29",",0","4",",0","0",",0","0",",0","","","19221119",",,0","19221130","+,,0","19221130","+,,0","","","19221117",",,0","19221127",",,0","-26.7",",0,19,","0",",,0,30,+","0",",,0,30,+","29.2",",,0,17,","16.7",",0,27,","1093.2","","630.4",",0","38.7",",,,0","0",",,,0","-2.68",",0","6.16",",,,0","-11.52",",,,0"
"USC00240770","1923-02","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","","","0.0","1,0","2","1,0","1","1,0","0","1,0","0","1,0","0","1,0","12","1,0","26","1,0","11","1,0","0","1,0","0","1,0","","","19230214",",1,0","19230228","+,1,0","19230228","+,1,0","","","19230201",",1,0","19230228",",1,0","-39.4","1,0,14,","0","1,,0,28,+","0","1,,0,28,+","9.9","1,,0,01,","10.6","1,0,28,","","","773.4","1,0","10.2","1,,,0","0","1,,,0","-10.31","1,0","-3.00","1,,,0","-17.63","1,,,0"
"USC00240770","1923-03","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","","","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","28",",0","6",",0","0",",0","0",",0","","","19230314",",,0","19230331","+,,0","19230313","+,,0","","","19230313","+,,0","19230328",",,0","-20.0",",0,14,","0",",,0,31,+","3",",,0,13,+","0.3",",,0,13,+","16.7",",0,28,","","","598.2",",0","0.6",",,,0","6",",,,0","-0.96",",0","4.98",",,,0","-6.91",",,,0"
"USC00240770","1923-04","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","","","0.0","3,0","4","1,0","1","1,0","0","1,0","0","1,0","0","1,0","0","2,0","20","2,0","3","2,0","5","2,0","0","2,0","","","19230407",",2,0","19230430","+,1,0","19230420","+,1,0","","","19230425",",1,0","19230416",",2,0","-12.2","2,0,07,","0","1,,0,30,+","3","1,,0,20,+","6.9","1,,0,25,","27.2","2,0,16,","","","357.6","2,0","7.8","1,,,0","9","1,,,0","4.89","3,0","11.61","2,,,0","-1.84","2,,,0"
"USC00240770","1923-06","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","","","","","5",",0","3",",0","0",",0","0",",0","0",",0","0","5,0","5","5,0","","","","","","","","","19230608","+,5,0","19230630","+,,0","19230630","+,,0","","","19230630",",,0","","","-2.2","5,0,08,+","0",",,0,30,+","0",",,0,30,+","9.4",",,0,30,","","","","","","","21.6",",,,0","0",",,,0","","","","","4.03","5,,,0"
"USC00240770","1923-11","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","","","","","1","2,0","0","2,0","0","2,0","0","2,0","0","2,0","","","","","","","","","","","","","","","19231130","+,2,0","19231121",",2,0","","","19231121",",2,0","","","","","0","2,,0,30,+","20","2,,0,21,","1.5","2,,0,21,","","","","","","","1.5","2,,,0","20","2,,,0","","","","","",""
"USC00240770","1923-12","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","","","0.0","3,0","3","1,0","1","1,0","0","1,0","0","1,0","0","1,0","5","1,0","29","1,0","15","3,0","0","3,0","0","3,0","","","19231231",",1,0","19231231","+,1,0","19231231","+,1,0","","","19231230",",1,0","19231217",",3,0","-40.6","1,0,31,","0","1,,0,31,+","0","1,,0,31,+","12.2","1,,0,30,","13.3","3,0,17,","","","695.7","3,0","14.5","1,,,0","0","1,,,0","-6.67","3,0","-0.67","3,,,0","-12.68","1,,,0"
"USC00240770","1924-01","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","0.0","0","0.0","1,0","3",",0","1",",0","0",",0","0",",0","0",",0","16",",0","31",",0","25","1,0","0","1,0","0","1,0","","","19240101",",,0","19240131","+,,0","19240131","+,,0","","","19240122",",,0","19240131",",1,0","-41.1",",0,01,","0",",,0,31,+","0",",,0,31,+","4.6",",,0,22,","5.6","1,0,31,","","","999.3","1,0","6.1",",,,0","0",",,,0","-15.32","1,0","-10.23","1,,,0","-20.41",",,,0"
"USC00240770","1924-02","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","","","","","5",",0","3",",0","0",",0","0",",0","0",",0","3","2,0","25","2,0","","","","","","","","","19240220",",2,0","19240229","+,,0","19240229","+,,0","","","19240222",",,0","","","-27.2","2,0,20,","0",",,0,29,+","0",",,0,29,+","12.2",",,0,22,","","","","","","","23.6",",,,0","0",",,,0","","","","","-8.44","2,,,0"
"USC00240770","1924-03","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","","","","","6",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","29","2,0","","","","","","","","","19240316","+,2,0","19240315","+,,0","19240315",",,0","","","19240313",",,0","","","-11.1","2,0,16,+","0",",T,0,15,+","15",",,0,15,","2.0",",,0,13,","","","","","","","6.3",",,,0","15",",,,0","","","","","-7.28","2,,,0"
"USC00240770","1924-04","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","","","0.0","1,0","4",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","22","1,0","0",",0","1",",0","0",",0","","","19240425",",1,0","19240430","+,,0","19240430","+,,0","","","19240427","+,,0","19240423",",,0","-10.0","1,0,25,","0",",,0,30,+","0",",,0,30,+","7.6",",,0,27,+","21.1",",0,23,","","","366.2",",0","19.0",",,,0","0",",,,0","5.62","1,0","13.31",",,,0","-2.07","1,,,0"
"USC00240770","1924-05","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","","","5.3","1,0","2","1,0","1","1,0","0","1,0","0","1,0","0","1,0","0","1,0","6","1,0","0","1,0","17","1,0","1","1,0","","","19240509",",1,0","19240531","+,1,0","19240531","+,1,0","","","19240519",",1,0","19240516",",1,0","-2.8","1,0,09,","0","1,,0,31,+","0","1,,0,31,+","6.9","1,,0,19,","32.8","1,0,16,","","","182.9","1,0","8.2","1,,,0","0","1,,,0","12.41","1,0","21.55","1,,,0","3.27","1,,,0"
"USC00240770","1924-06","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","","","7.2",",0","12",",0","9",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","17",",0","0",",0","","","19240608","+,,0","19240630","+,,0","19240606",",,0","","","19240607",",,0","19240615",",,0","-0.6",",0,08,+","0",",,0,30,+","0",",T,0,06,","34.3",",,0,07,","28.3",",0,15,","","","124.1",",0","92.7",",,,0","0",",T,,0","14.44",",0","21.60",",,,0","7.27",",,,0"
"USC00240770","1924-07","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","","","90.3",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","19240724","+,,0","19240731","+,,0","19240731","+,,0","","","19240707",",,0","19240704",",,0","5.6",",0,24,+","0",",,0,31,+","0",",,0,31,+","3.8",",,0,07,","37.2",",0,04,","11.0","0","11.0",",0","13.6",",,,0","0",",,,0","20.89",",0","31.65",",,,0","10.12",",,,0"
"USC00240770","1924-08","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","","","32.1","3,0","4","3,0","2","3,0","0","3,0","0","3,0","0","3,0","0","3,0","0","3,0","0","3,0","26","3,0","10","3,0","","","19240830",",3,0","19240831","+,3,0","19240831","+,3,0","","","19240817",",3,0","19240829",",3,0","1.7","3,0,30,","0","3,,0,31,+","0","3,,0,31,+","5.6","3,,0,17,","36.1","3,0,29,","64.9","0","53.9","3,0","10.6","3,,,0","0","3,,,0","17.55","3,0","28.14","3,,,0","6.96","3,,,0"
"USC00240770","1924-09","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","","","12.5",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","22",",0","4",",0","","","19240927",",,0","19240930","+,,0","19240930","+,,0","","","19240906",",,0","19240905",",,0","-3.9",",0,27,","0",",,0,30,+","0",",,0,30,+","13.5",",,0,06,","34.4",",0,05,","216.8","0","151.9",",0","46.3",",,,0","0",",,,0","13.69",",0","23.27",",,,0","4.10",",,,0"
"USC00240770","1924-10","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","","","0.0","1,0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0","1,0","6","1,0","0","1,0","","","19241031",",,0","19241031","+,,0","19241031","+,,0","","","19241004","+,,0","19241026","+,1,0","-3.9",",0,31,","0",",,0,31,+","0",",,0,31,+","5.1",",,0,04,+","22.8","1,0,26,+","522.2","0","305.4","1,0","12.7",",,,0","0",",,,0","8.17","1,0","15.71","1,,,0","0.63",",,,0"
"USC00240770","1924-11","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","","","0.0","2,0","2","2,0","2","2,0","0","2,0","0","2,0","1","2,0","3","2,0","27","2,0","6","2,0","0","2,0","0","2,0","","","19241113",",2,0","19241130","+,2,0","19241110",",2,0","","","19241104",",2,0","19241102",",2,0","-25.0","2,0,13,","0","2,,0,30,+","76","2,,0,10,","6.9","2,,0,04,","11.7","2,0,02,","1087.3","0","565.1","2,0","9.4","2,,,0","76","2,,,0","-1.85","2,0","4.36","2,,,0","-8.06","2,,,0"
"USC00240770","1924-12","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","","","0.0","2,0","8","1,0","5","1,0","0","1,0","15","1,0","6","1,0","18","1,0","29","1,0","19","2,0","0","2,0","0","2,0","","","19241218",",1,0","19241231",",1,0","19241228",",1,0","","","19241230","+,1,0","19241214","+,2,0","-40.6","1,0,18,","254","1,,0,31,","76","1,,0,28,","3.8","1,,0,30,+","12.2","2,0,14,+","1978.6","0","891.3","2,0","22.6","1,,,0","253","1,,,0","-12.23","2,0","-5.25","2,,,0","-19.21","1,,,0"
"USC00240770","1925-01","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","0.0","0","0.0","1,0","5",",0","0",",0","0",",0","31",",0","4",",0","9","1,0","30","1,0","21",",0","0",",0","0",",0","","","19250115",",1,0","19250101",",,0","19250131","+,,0","","","19250131","+,,0","19250121","+,,0","-35.0","1,0,15,","254",",,0,01,","25",",,0,31,+","1.3",",,0,31,+","6.7",",0,21,+","2798.2","0","819.6",",0","6.2",",,,0","118",",,,0","-9.09","1,0","-3.22",",,,0","-14.96","1,,,0"
"USC00240770","1925-02","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","0.0","0","0.0",",0","3",",0","1",",0","0",",0","4",",0","3",",0","7",",0","27",",0","6",",0","0",",0","0",",0","","","19250216",",,0","19250228","+,,0","19250226",",,0","","","19250226",",,0","19250223","+,,0","-27.2",",0,16,","102",",,0,28,+","76",",,0,26,","2.5",",,0,26,","11.7",",0,23,+","3415.8","0","617.6",",0","6.1",",,,0","131",",,,0","-3.73",",0","3.34",",,,0","-10.79",",,,0"
"USC00240770","1925-03","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","0.0","0","0.0",",0","3",",0","3",",0","0",",0","10",",0","3",",0","4",",0","28",",0","8",",0","2",",0","0",",0","","","19250313",",,0","19250314","+,,0","19250312","+,,0","","","19250309",",,0","19250328",",,0","-26.1",",0,13,","127",",,0,14,+","51",",,0,12,+","10.9",",,0,09,","22.2",",0,28,","3975.2","0","559.4",",0","18.0",",,,0","127",",,,0","0.29",",0","7.32",",,,0","-6.74",",,,0"
"USC00240770","1925-04","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","0.0","0","0.0",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","9",",0","0",",0","","","19250428",",,0","19250430","+,,0","19250430","+,,0","","","19250422",",,0","19250409",",,0","-3.9",",0,28,","0",",,0,30,+","0",",,0,30,+","24.9",",,0,22,","26.1",",0,09,","4254.9","0","279.7",",0","53.6",",,,0","0",",,,0","9.01",",0","16.50",",,,0","1.52",",,,0"
"USC00240770","1925-05","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","10.0","0","10.0","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0","1,0","21","1,0","1","1,0","","","19250510",",,0","19250531","+,,0","19250531","+,,0","","","19250531","+,,0","19250520",",1,0","-7.8",",0,10,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","32.8","1,0,20,","4397.7","0","142.8","1,0","0.0",",,,0","0",",,,0","13.77","1,0","23.33","1,,,0","4.21",",,,0"
"USC00240770","1925-06","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","62.7","0","52.7",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","6",",0","","","19250601",",,0","19250630","+,,0","19250630","+,,0","","","19250604",",,0","19250628",",,0","2.2",",0,01,","0",",,0,30,+","0",",,0,30,+","25.4",",,0,04,","35.6",",0,28,","4486.0","0","88.3",",0","73.3",",,,0","0",",,,0","17.15",",0","24.93",",,,0","9.36",",,,0"
"USC00240770","1925-07","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","171.6","0","108.9","1,0","1","1,0","1","1,0","0","1,0","0","1,0","0","1,0","0","1,0","0","1,0","0","1,0","29","1,0","13","1,0","","","19250708",",1,0","19250731","+,1,0","19250731","+,1,0","","","19250722",",1,0","19250711",",1,0","3.9","1,0,08,","0","1,,0,31,+","0","1,,0,31,+","2.8","1,,0,22,","39.4","1,0,11,","7.0","0","7.0","1,0","2.8","1,,,0","0","1,,,0","21.73","1,0","31.77","1,,,0","11.68","1,,,0"
"USC00240770","1925-08","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","245.0","0","73.4","1,0","3","1,0","3","1,0","0","1,0","0","1,0","0","1,0","0","1,0","0","1,0","0","1,0","29","1,0","14","1,0","","","19250829",",1,0","19250831","+,1,0","19250831","+,1,0","","","19250823",",1,0","19250826",",1,0","1.7","1,0,29,","0","1,,0,31,+","0","1,,0,31,+","15.2","1,,0,23,","36.7","1,0,26,","32.6","0","25.6","1,0","37.8","1,,,0","0","1,,,0","19.93","1,0","30.37","1,,,0","9.48","1,,,0"
"USC00240770","1925-09","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","270.0","0","25.0","2,0","10",",0","7",",0","1",",0","0",",0","0",",0","0","2,0","8","2,0","0",",0","19",",0","4",",0","","","19250921",",2,0","19250930","+,,0","19250930","+,,0","","","19250919",",,0","19250903","+,,0","-3.3","2,0,21,","0",",,0,30,+","0",",,0,30,+","36.8",",,0,19,","35.0",",0,03,+","198.5","0","165.9",",0","74.6",",,,0","0",",,,0","13.57","2,0","21.78",",,,0","5.37","2,,,0"
"USC00240770","1925-10","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","270.0","0","0.0",",0","10",",0","2",",0","0",",0","2",",0","2",",0","3",",0","26",",0","5",",0","0",",0","0",",0","","","19251028",",,0","19251027",",,0","19251027","+,,0","","","19251003",",,0","19251021",",,0","-24.4",",0,28,","51",",,0,27,","25",",,0,27,+","4.1",",,0,03,","18.9",",0,21,","713.8","0","515.3",",0","17.7",",,,0","50",",,,0","1.71",",0","8.92",",,,0","-5.50",",,,0"
"USC00240770","1925-11","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","270.0","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","0",",0","0",",0","","","19251129","+,,0","19251130","+,,0","19251130","+,,0","","","19251129","+,,0","19251119",",,0","-11.1",",0,29,+","0",",,0,30,+","0",",,0,30,+","1.3",",,0,29,+","16.1",",0,19,","1220.0","0","506.2",",0","2.6",",,,0","0",",,,0","1.46",",0","9.29",",,,0","-6.37",",,,0"
"USC00240770","1925-12","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","270.0","0","0.0","2,0","4","1,0","4","1,0","0","1,0","9","3,0","3","2,0","2","2,0","29","2,0","10","1,0","0","1,0","0","1,0","","","19251227",",2,0","19251230","+,3,0","19251223","+,2,0","","","19251226",",1,0","19251208","+,1,0","-31.7","2,0,27,","152","3,,0,30,+","51","2,,0,23,+","6.4","1,,0,26,","15.6","1,0,08,+","1854.9","0","634.9","1,0","20.4","1,,,0","127","2,,,0","-3.43","2,0","4.48","1,,,0","-11.33","2,,,0"
"USC00240770","1926-01","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","0.0","0","0.0","1,0","3",",0","2",",0","0",",0","0",",0","0",",0","6","1,0","29","1,0","9",",0","0",",0","0",",0","","","19260122",",1,0","19260131","+,,0","19260131","+,,0","","","19260130","+,,0","19260128",",,0","-25.6","1,0,22,","0",",,0,31,+","0",",,0,31,+","3.8",",,0,30,+","9.4",",0,28,","2561.2","0","706.3",",0","8.9",",,,0","0",",,,0","-5.14","1,0","1.99",",,,0","-12.28","1,,,0"
"USC00240770","1926-02","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","0.0","0","0.0",",0","2",",0","2",",0","0",",0","0",",0","1",",0","0",",0","26",",0","3",",0","0",",0","0",",0","","","19260214",",,0","19260228","+,,0","19260212",",,0","","","19260211",",,0","19260227","+,,0","-16.7",",0,14,","0",",,0,28,+","28",",,0,12,","3.8",",,0,11,","15.6",",0,27,+","3039.1","0","477.9",",0","6.3",",,,0","28",",,,0","1.26",",0","8.20",",,,0","-5.67",",,,0"
"USC00240770","1926-03","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","0.0","0","0.0","1,0","1","1,0","1","1,0","0","1,0","1","1,0","1","1,0","0","1,0","30","1,0","2","1,0","1","1,0","0","1,0","","","19260329",",1,0","19260329",",1,0","19260329",",1,0","","","19260329",",1,0","19260321",",1,0","-15.0","1,0,29,","51","1,,0,29,","76","1,,0,29,","2.5","1,,0,29,","22.2","1,0,21,","3550.9","0","511.8","1,0","2.5","1,,,0","76","1,,,0","1.27","1,0","10.05","1,,,0","-7.51","1,,,0"
"USC00240770","1926-04","48.13514","-110.06364","843.7","BIG SANDY, MT US","","","0.5","0","0.5",",0","2",",0","1",",0","0",",0","1",",0","1",",0","0",",0","16",",0","5",",0","14",",0","0",",0","","","19260407",",,0","19260405",",,0","19260405",",,0","","","19260405",",,0","19260430","+,,0","-12.2",",0,07,","25",",,0,05,","25",",,0,05,","2.5",",,0,05,","29.4",",0,30,+","3880.6","0","329.7",",0","4.0",",,,0","25",",,,0","7.36",",0","16.64",",,,0","-1.92",",,,0"
